Product_category,Description,Price,Image
Electric shaver,Panasonic ER-240SP Beard & Moustache Trimmer,"3,699",https://cdn.homeshopping.pk/product_images/a/461/download_%285%29__28632_thumb.jpg
Electric shaver,Sencor SHP 320SL Hair Clipper,"3,198",https://cdn.homeshopping.pk/product_images/e/645/40029823__76686_thumb.png
Electric shaver,Philips BG-3010 Series 3000 Showerproof Body Groomer,"10,699",https://cdn.homeshopping.pk/product_images/h/520/BG3010_13-IMS-en_AE__10114_thumb.jpg
Electric shaver,Sencor SNC 101BL Nose Ear Hair Trimmer,"2,658",https://cdn.homeshopping.pk/product_images/f/409/40017196__55420_thumb.png
Hair dryer,Philips HP8281/00 Ionic MoistureProtact Hairdryer 2300-W - Pearl White and Rose gold,"14,799",https://cdn.homeshopping.pk/product_images/e/281/HP8281_00-PID-global-001__09964_thumb.jpg
Hair dryer,PHILIPS BHC010/00 EssentialCare Dryer 1200-W - Pink,"2,999",https://cdn.homeshopping.pk/product_images/e/831/BHC010_00-RTP-global-001__26279_thumb.jpg
Hair dryer,PHILIPS HP8232/00 DryCare ThermoProtect Ionic Hairdryer 2200W - High Gloss & Mat White,"6,899",https://cdn.homeshopping.pk/product_images/j/861/HP8232_00-PID-global-001__18009_thumb.jpg
Hair dryer,PHILIPS BHD004/03 EssentialCare Compact Hairdryer 1800-W - Black,"4,599",https://cdn.homeshopping.pk/product_images/b/159/BHD004_03-RTP-global-001__67921_thumb.jpg
Electric shaver,Panasonic ER 2031K AC/ Rechargeable Bread/Hair Trimmer,"11,499",https://cdn.homeshopping.pk/product_images/e/865/download_%287%29__09414_thumb.jpg
Electric shaver,"Panasonic ER-GB37 Wet and Dry Hair/Beard Trimmer, 220 Volt","9,299",https://cdn.homeshopping.pk/product_images/w/688/download_%283%29__60691_thumb.jpg
Electric shaver,Philips Norelco MG5750/49 Multigroom 5000 All-in-One Grooming Kit,"21,899",https://cdn.homeshopping.pk/product_images/x/004/MG5750_49-IMS-en_US__94101_thumb.jpg
Electric shaver,Braun BT 5070 Beard Trimmer,"13,699",https://cdn.homeshopping.pk/product_images/j/083/917mJMbt0aL._SX522___93034_thumb.jpg
Electric shaver,West Point WF-6613 Hair Clipper & Trimmer,"1,699",https://cdn.homeshopping.pk/product_images/g/481/WF6713-01__10508_thumb.jpg
Electric shaver,Panasonic EH-KE16 Electric Hair Styler,"6,499",https://cdn.homeshopping.pk/product_images/y/999/eh-ke16-panasonic-electric-hair-styler-rotatery-power-650w__22367_thumb.png
Electric shaver,Philips BG1026/60 Norelco Bodygroomer,"10,699",https://cdn.homeshopping.pk/product_images/e/323/BG1026_60-IMS-en_US__95754_thumb.jpg
Electric shaver,West Point WF-6713 Hair Clipper & Trimmer,"2,049",https://cdn.homeshopping.pk/product_images/s/617/WF6613-01__30519_thumb.jpg
Electric shaver,Panasonic ES-SA40 Wet/Dry Electric Shaver,"7,499",https://cdn.homeshopping.pk/product_images/c/932/panasonic_wet_dry_electric_shaver_es-sa40-k___15814_thumb.jpg
Electric shaver,Panasonic ER-GD40 Hair Trimmer,"15,799",https://cdn.homeshopping.pk/product_images/q/942/panasonic_hair_trimmer_er-gd40__3__97069_thumb.jpg
Electric shaver,Philips Multigroom Series 7000 Trimmer (MG7715/13),"12,700",https://cdn.homeshopping.pk/product_images/o/290/MG7715_13-APP-global-001__75816_thumb.jpg
Electric shaver,Braun MGK-5080 All-in-one Beard Grooming Kit,"21,899",https://cdn.homeshopping.pk/product_images/c/126/718V7J5KNxL._AC_SL1500___24100_thumb.jpg
Electric shaver,Wahl Beard Battery Trimmer,"5,000",https://cdn.homeshopping.pk/product_images/s/069/81Xshy-AVmL._SL1500___70808_thumb.jpg
Electric shaver,Braun 1370 Silk-epil 1 Epilator,"6,499",https://cdn.homeshopping.pk/product_images/s/791/braun_silk-epil_1_epilator_1370__1__22553_thumb.jpg
Electric shaver,Braun Series 3 Electric Shaver 3040s â€“ Blue,"8,500",https://cdn.homeshopping.pk/product_images/l/132/Untitled1-8__57839_thumb.jpg
Electric shaver,Philips S5420/06 AquaTouch Wet and dry Electric Shaver,"32,999",https://cdn.homeshopping.pk/product_images/r/356/S5420_06-IMS-en_AE__30512_thumb.jpg
Freezer,Haier HDF-285I (Inverter) Deep Freezer,"42,499",https://cdn.homeshopping.pk/product_images/x/019/HDF-285I__16268_thumb.jpg
Freezer,Haier HDF-245(SD) Deep Freezer for Karachi Only,"37,500",https://cdn.homeshopping.pk/product_images/o/069/W020120920686803671398__74826_thumb.jpg
